商品名稱,商品代碼,序號,進場時間,進場方向,進場價格,出場時間,出場方向,出場價格,持有區間,報酬率,訊息
昇銳,3128.TW,1,2018/04/11,買進,17.8,2018/07/05,賣出,14.05,60,-0.215345,最大持有 60 期
牧德,3563.TW,71,2018/04/11,買進,347.5,2018/07/05,賣出,360,60,0.054183,最大持有 60 期
晟德,4123.TW,1,2018/04/11,買進,64.2,2018/07/05,賣出,68.2,60,0.055886,最大持有 60 期
信昌電,6173.TW,38,2018/04/11,買進,54.5,2018/07/05,賣出,127,60,1.316049,最大持有 60 期
帆宣,6196.TW,9,2018/04/11,買進,57.2,2018/07/05,賣出,66.6,60,0.198872,最大持有 60 期
可寧衛*,8422.TW,22,2018/04/11,買進,195,2018/07/05,賣出,189.5,60,-0.034065,最大持有 60 期
裕融,9941.TW,2,2018/04/11,買進,124,2018/07/05,賣出,112.5,60,-0.098013,最大持有 60 期
中碳,1723.TW,8,2018/04/12,買進,158,2018/07/06,賣出,144.5,60,-0.090948,最大持有 60 期
潤隆,1808.TW,4,2018/04/12,買進,54,2018/07/06,賣出,56.8,60,0.045619,最大持有 60 期
南帝,2108.TW,55,2018/04/12,買進,25.05,2018/07/06,賣出,28.85,60,0.14481,最大持有 60 期
國巨*,2327.TW,71,2018/04/12,買進,544,2018/07/06,賣出,1175,60,1.14708,最大持有 60 期
大毅,2478.TW,23,2018/04/12,買進,47.1,2018/07/06,賣出,109.5,60,1.310838,最大持有 60 期
華新科,2492.TW,16,2018/04/12,買進,128.5,2018/07/06,賣出,410,60,2.171509,最大持有 60 期
禾伸堂,3026.TW,2,2018/04/12,買進,134,2018/07/06,賣出,260,60,0.928738,最大持有 60 期
昇銳,3128.TW,2,2018/04/12,買進,19.2,2018/07/06,賣出,13.6,60,-0.29582,最大持有 60 期
岱稜,3303.TW,1,2018/04/12,買進,18.6,2018/07/06,賣出,18.25,60,-0.024695,最大持有 60 期
牧德,3563.TW,72,2018/04/12,買進,365,2018/07/06,賣出,371,60,0.034186,最大持有 60 期
晟德,4123.TW,2,2018/04/12,買進,63.3,2018/07/06,賣出,68.2,60,0.070887,最大持有 60 期
信昌電,6173.TW,39,2018/04/12,買進,52.5,2018/07/06,賣出,124,60,1.347795,最大持有 60 期
裕融,9941.TW,3,2018/04/12,買進,133,2018/07/06,賣出,113,60,-0.155515,最大持有 60 期
中碳,1723.TW,9,2018/04/13,買進,157.5,2018/07/09,賣出,146,60,-0.078526,最大持有 60 期
潤隆,1808.TW,5,2018/04/13,買進,55.5,2018/07/09,賣出,58.4,60,0.045976,最大持有 60 期
南帝,2108.TW,56,2018/04/13,買進,25.25,2018/07/09,賣出,28.8,60,0.133754,最大持有 60 期
國巨*,2327.TW,72,2018/04/13,買進,562,2018/07/09,賣出,1020,60,1.189838,最大持有 60 期
大毅,2478.TW,24,2018/04/13,買進,47.5,2018/07/09,賣出,105,60,1.197614,最大持有 60 期
華新科,2492.TW,17,2018/04/13,買進,131,2018/07/09,賣出,396,60,2.004893,最大持有 60 期
嘉晶,3016.TW,6,2018/04/13,買進,37.35,2018/07/09,賣出,65.5,60,0.743265,最大持有 60 期
禾伸堂,3026.TW,3,2018/04/13,買進,139,2018/07/09,賣出,250,60,0.787862,最大持有 60 期
昇銳,3128.TW,3,2018/04/13,買進,19.55,2018/07/09,賣出,13.4,60,-0.318855,最大持有 60 期
岱稜,3303.TW,2,2018/04/13,買進,18.7,2018/07/09,賣出,18.5,60,-0.01663,最大持有 60 期
牧德,3563.TW,73,2018/04/13,買進,369,2018/07/09,賣出,365,60,0.00653,最大持有 60 期
信昌電,6173.TW,40,2018/04/13,買進,54.5,2018/07/09,賣出,127,60,1.31609,最大持有 60 期
帆宣,6196.TW,10,2018/04/13,買進,57.6,2018/07/09,賣出,66.7,60,0.192328,最大持有 60 期
裕融,9941.TW,4,2018/04/13,買進,131.5,2018/07/09,賣出,113.5,60,-0.142063,最大持有 60 期
中碳,1723.TW,10,2018/04/16,買進,162,2018/07/10,賣出,148,60,-0.091936,最大持有 60 期
潤隆,1808.TW,6,2018/04/16,買進,56,2018/07/10,賣出,58.1,60,0.031205,最大持有 60 期
南帝,2108.TW,57,2018/04/16,買進,25.25,2018/07/10,賣出,28.85,60,0.135667,最大持有 60 期
國巨*,2327.TW,73,2018/04/16,買進,575,2018/07/10,賣出,1045,60,1.193251,最大持有 60 期
大毅,2478.TW,25,2018/04/16,買進,50.9,2018/07/10,賣出,111.5,60,1.177901,最大持有 60 期
華新科,2492.TW,18,2018/04/16,買進,137,2018/07/10,賣出,414.5,60,2.00795,最大持有 60 期
嘉晶,3016.TW,7,2018/04/16,買進,38.15,2018/07/10,賣出,72,60,0.876117,最大持有 60 期
禾伸堂,3026.TW,4,2018/04/16,買進,142.5,2018/07/10,賣出,255,60,0.779037,最大持有 60 期
昇銳,3128.TW,4,2018/04/16,買進,18.1,2018/07/10,賣出,13.4,60,-0.26422,最大持有 60 期
牧德,3563.TW,74,2018/04/16,買進,387,2018/07/10,賣出,390,60,0.025299,最大持有 60 期
信昌電,6173.TW,41,2018/04/16,買進,54,2018/07/10,賣出,137,60,1.522361,最大持有 60 期
帆宣,6196.TW,11,2018/04/16,買進,57.5,2018/07/10,賣出,72.4,60,0.296486,最大持有 60 期
裕融,9941.TW,5,2018/04/16,買進,131.5,2018/07/10,賣出,112,60,-0.153382,最大持有 60 期
中碳,1723.TW,11,2018/04/17,買進,159.5,2018/07/11,賣出,147,60,-0.08399,最大持有 60 期
潤隆,1808.TW,7,2018/04/17,買進,55.3,2018/07/11,賣出,57.5,60,0.033514,最大持有 60 期
國巨*,2327.TW,74,2018/04/17,買進,639,2018/07/11,賣出,965,60,0.821812,最大持有 60 期
大毅,2478.TW,26,2018/04/17,買進,49.85,2018/07/11,賣出,107,60,1.133502,最大持有 60 期
華新科,2492.TW,19,2018/04/17,買進,150,2018/07/11,賣出,406.5,60,1.69415,最大持有 60 期
嘉晶,3016.TW,8,2018/04/17,買進,39.75,2018/07/11,賣出,73.6,60,0.839928,最大持有 60 期
禾伸堂,3026.TW,5,2018/04/17,買進,151.5,2018/07/11,賣出,243,60,0.594012,最大持有 60 期
牧德,3563.TW,75,2018/04/17,買進,384,2018/07/11,賣出,387,60,0.025369,最大持有 60 期
信昌電,6173.TW,42,2018/04/17,買進,59.4,2018/07/11,賣出,129,60,1.182291,最大持有 60 期
帆宣,6196.TW,12,2018/04/17,買進,57.7,2018/07/11,賣出,70,60,0.24917,最大持有 60 期
裕融,9941.TW,6,2018/04/17,買進,132,2018/07/11,賣出,112,60,-0.156688,最大持有 60 期
國巨*,2327.TW,75,2018/04/18,買進,604,2018/07/12,賣出,1005,60,1.008168,最大持有 60 期
大毅,2478.TW,27,2018/04/18,買進,48.05,2018/07/12,賣出,113.5,60,1.348087,最大持有 60 期
華新科,2492.TW,20,2018/04/18,買進,156,2018/07/12,賣出,438,60,1.791517,最大持有 60 期
禾伸堂,3026.TW,6,2018/04/18,買進,143.5,2018/07/12,賣出,244.5,60,0.733137,最大持有 60 期
昇銳,3128.TW,5,2018/04/18,買進,19.7,2018/07/12,賣出,14,60,-0.293688,最大持有 60 期
岱稜,3303.TW,3,2018/04/18,買進,18.6,2018/07/12,賣出,18.3,60,-0.022023,最大持有 60 期
牧德,3563.TW,76,2018/04/18,買進,386,2018/07/12,賣出,388.5,60,0.023926,最大持有 60 期
信昌電,6173.TW,43,2018/04/18,買進,56.8,2018/07/12,賣出,141.5,60,1.503815,最大持有 60 期
帆宣,6196.TW,13,2018/04/18,買進,57.9,2018/07/12,賣出,72.7,60,0.292857,最大持有 60 期
潤隆,1808.TW,8,2018/04/19,買進,55.2,2018/07/13,賣出,57.8,60,0.04084,最大持有 60 期
國巨*,2327.TW,76,2018/04/19,買進,664,2018/07/13,賣出,998,60,0.813373,最大持有 60 期
華新科,2492.TW,21,2018/04/19,買進,167,2018/07/13,賣出,435.5,60,1.592765,最大持有 60 期
禾伸堂,3026.TW,7,2018/04/19,買進,152,2018/07/13,賣出,248.5,60,0.662882,最大持有 60 期
昇銳,3128.TW,6,2018/04/19,買進,19,2018/07/13,賣出,14.2,60,-0.257176,最大持有 60 期
岱稜,3303.TW,4,2018/04/19,買進,18.6,2018/07/13,賣出,18.3,60,-0.022039,最大持有 60 期
信昌電,6173.TW,44,2018/04/19,買進,58.3,2018/07/13,賣出,137,60,1.36173,最大持有 60 期
帆宣,6196.TW,14,2018/04/19,買進,57.9,2018/07/13,賣出,73.5,60,0.307091,最大持有 60 期
可寧衛*,8422.TW,23,2018/04/19,買進,191,2018/07/13,賣出,182,60,0.005869,最大持有 60 期
潤隆,1808.TW,9,2018/04/20,買進,55.4,2018/07/16,賣出,57.8,60,0.037093,最大持有 60 期
南帝,2108.TW,58,2018/04/20,買進,25,2018/07/16,賣出,29.9,60,0.188849,最大持有 60 期
國巨*,2327.TW,77,2018/04/20,買進,630,2018/07/16,賣出,962,60,0.842343,最大持有 60 期
大毅,2478.TW,28,2018/04/20,買進,54.5,2018/07/16,賣出,109,60,0.98832,最大持有 60 期
華新科,2492.TW,22,2018/04/20,買進,178,2018/07/16,賣出,405.5,60,1.26386,最大持有 60 期
嘉晶,3016.TW,9,2018/04/20,買進,38.35,2018/07/16,賣出,73.8,60,0.912791,最大持有 60 期
禾伸堂,3026.TW,8,2018/04/20,買進,153,2018/07/16,賣出,234,60,0.55547,最大持有 60 期
昇銳,3128.TW,7,2018/04/20,買進,18.65,2018/07/16,賣出,14.3,60,-0.237807,最大持有 60 期
牧德,3563.TW,77,2018/04/20,買進,406,2018/07/16,賣出,400,60,0.002301,最大持有 60 期
晟德,4123.TW,3,2018/04/20,買進,64.3,2018/07/16,賣出,90.7,60,0.402072,最大持有 60 期
信昌電,6173.TW,45,2018/04/20,買進,57.5,2018/07/16,賣出,129,60,1.254677,最大持有 60 期
帆宣,6196.TW,15,2018/04/20,買進,58,2018/07/16,賣出,73.7,60,0.308388,最大持有 60 期
可寧衛*,8422.TW,24,2018/04/20,買進,190,2018/07/16,賣出,182.5,60,0.013949,最大持有 60 期
中碳,1723.TW,12,2018/04/23,買進,155,2018/07/17,賣出,149,60,-0.044469,最大持有 60 期
潤隆,1808.TW,10,2018/04/23,買進,55.8,2018/07/17,賣出,58,60,0.03327,最大持有 60 期
南帝,2108.TW,59,2018/04/23,買進,25.1,2018/07/17,賣出,30.2,60,0.196,最大持有 60 期
大毅,2478.TW,29,2018/04/23,買進,59,2018/07/17,賣出,104,60,0.752341,最大持有 60 期
華新科,2492.TW,23,2018/04/23,買進,180,2018/07/17,賣出,412,60,1.275176,最大持有 60 期
嘉晶,3016.TW,10,2018/04/23,買進,38.2,2018/07/17,賣出,70.9,60,0.844813,最大持有 60 期
禾伸堂,3026.TW,9,2018/04/23,買進,157,2018/07/17,賣出,218,60,0.412285,最大持有 60 期
昇銳,3128.TW,8,2018/04/23,買進,19.5,2018/07/17,賣出,14,60,-0.286299,最大持有 60 期
岱稜,3303.TW,5,2018/04/23,買進,18.6,2018/07/17,賣出,18.4,60,-0.01664,最大持有 60 期
牧德,3563.TW,78,2018/04/23,買進,386,2018/07/17,賣出,382.5,60,0.008183,最大持有 60 期
晟德,4123.TW,4,2018/04/23,買進,68,2018/07/17,賣出,90.4,60,0.32155,最大持有 60 期
帆宣,6196.TW,16,2018/04/23,買進,58.1,2018/07/17,賣出,72.2,60,0.279552,最大持有 60 期
裕融,9941.TW,7,2018/04/23,買進,129.5,2018/07/17,賣出,114.5,60,-0.121107,最大持有 60 期
潤隆,1808.TW,11,2018/04/24,買進,57.1,2018/07/18,賣出,55.1,60,0.020754,最大持有 60 期
南帝,2108.TW,60,2018/04/24,買進,25.45,2018/07/18,賣出,30.15,60,0.177543,最大持有 60 期
國巨*,2327.TW,78,2018/04/24,買進,682,2018/07/18,賣出,860,60,0.521174,最大持有 60 期
大毅,2478.TW,30,2018/04/24,買進,62,2018/07/18,賣出,93.6,60,0.500067,最大持有 60 期
華新科,2492.TW,24,2018/04/24,買進,185.5,2018/07/18,賣出,383.5,60,1.054514,最大持有 60 期
嘉晶,3016.TW,11,2018/04/24,買進,38,2018/07/18,賣出,68,60,0.778456,最大持有 60 期
禾伸堂,3026.TW,10,2018/04/24,買進,160.5,2018/07/18,賣出,220,60,0.393641,最大持有 60 期
昇銳,3128.TW,9,2018/04/24,買進,20.2,2018/07/18,賣出,14.1,60,-0.306417,最大持有 60 期
岱稜,3303.TW,6,2018/04/24,買進,18.95,2018/07/18,賣出,18.2,60,-0.045309,最大持有 60 期
晟德,4123.TW,5,2018/04/24,買進,75,2018/07/18,賣出,92.5,60,0.225658,最大持有 60 期
信昌電,6173.TW,46,2018/04/24,買進,58.1,2018/07/18,賣出,114.5,60,0.980143,最大持有 60 期
帆宣,6196.TW,17,2018/04/24,買進,58.3,2018/07/18,賣出,72.2,60,0.275143,最大持有 60 期
可寧衛*,8422.TW,25,2018/04/24,買進,191,2018/07/18,賣出,184.5,60,0.019628,最大持有 60 期
裕融,9941.TW,8,2018/04/24,買進,130.5,2018/07/18,賣出,115,60,-0.124084,最大持有 60 期
潤隆,1808.TW,12,2018/04/25,買進,56.2,2018/07/19,賣出,55.2,60,0.039033,最大持有 60 期
南帝,2108.TW,61,2018/04/25,買進,25,2018/07/19,賣出,30.15,60,0.198789,最大持有 60 期
岱稜,3303.TW,7,2018/04/25,買進,18.7,2018/07/19,賣出,17.95,60,-0.018835,最大持有 60 期
晟德,4123.TW,6,2018/04/25,買進,68.4,2018/07/19,賣出,92.4,60,0.343059,最大持有 60 期
帆宣,6196.TW,18,2018/04/25,買進,58.2,2018/07/19,賣出,72.2,60,0.277341,最大持有 60 期
潤隆,1808.TW,13,2018/04/26,買進,56.4,2018/07/20,賣出,54.7,60,0.025869,最大持有 60 期
岱稜,3303.TW,8,2018/04/26,買進,19.1,2018/07/20,賣出,17.95,60,-0.039497,最大持有 60 期
晟德,4123.TW,7,2018/04/26,買進,72.7,2018/07/20,賣出,88.7,60,0.212409,最大持有 60 期
長虹,5534.TW,1,2018/04/26,買進,85.9,2018/07/20,賣出,90.5,60,0.047235,最大持有 60 期
可寧衛*,8422.TW,26,2018/04/26,買進,190.5,2018/07/20,賣出,186.5,60,0.03342,最大持有 60 期
帆宣,6196.TW,19,2018/04/27,買進,58.2,2018/07/23,賣出,71.1,60,0.257899,最大持有 60 期
裕融,9941.TW,9,2018/04/27,買進,132.5,2018/07/23,賣出,118,60,-0.114779,最大持有 60 期
大毅,2478.TW,31,2018/04/30,買進,54,2018/07/24,賣出,91.7,60,0.687946,最大持有 60 期
華新科,2492.TW,25,2018/04/30,買進,190,2018/07/24,賣出,391,60,1.045484,最大持有 60 期
禾伸堂,3026.TW,11,2018/04/30,買進,151,2018/07/24,賣出,206,60,0.387326,最大持有 60 期
信昌電,6173.TW,47,2018/04/30,買進,54.8,2018/07/24,賣出,114.5,60,1.099688,最大持有 60 期
帆宣,6196.TW,20,2018/04/30,買進,58.4,2018/07/24,賣出,71.8,60,0.265933,最大持有 60 期
裕融,9941.TW,10,2018/04/30,買進,133.5,2018/07/24,賣出,118.5,60,-0.117718,最大持有 60 期
南帝,2108.TW,62,2018/05/02,買進,25.05,2018/07/25,賣出,28.75,60,0.239753,最大持有 60 期
國巨*,2327.TW,79,2018/05/02,買進,636,2018/07/25,賣出,925,60,0.754993,最大持有 60 期
華新科,2492.TW,26,2018/05/02,買進,193,2018/07/25,賣出,415,60,1.137783,最大持有 60 期
禾伸堂,3026.TW,12,2018/05/02,買進,146.5,2018/07/25,賣出,214,60,0.4857,最大持有 60 期
岱稜,3303.TW,9,2018/05/02,買進,19.25,2018/07/25,賣出,17.95,60,-0.046928,最大持有 60 期
牧德,3563.TW,79,2018/05/02,買進,376,2018/07/25,賣出,430,60,0.163595,最大持有 60 期
晟德,4123.TW,8,2018/05/02,買進,70.3,2018/07/25,賣出,92.8,60,0.312103,最大持有 60 期
長虹,5534.TW,2,2018/05/02,買進,86.3,2018/07/25,賣出,92,60,0.059647,最大持有 60 期
帆宣,6196.TW,21,2018/05/02,買進,58.5,2018/07/25,賣出,73,60,0.284878,最大持有 60 期
裕融,9941.TW,11,2018/05/02,買進,131.5,2018/07/25,賣出,112.5,60,-0.10431,最大持有 60 期
中碳,1723.TW,13,2018/05/03,買進,158,2018/07/26,賣出,147,60,-0.04644,最大持有 60 期
潤隆,1808.TW,14,2018/05/03,買進,58.8,2018/07/26,賣出,55.5,60,-0.001587,最大持有 60 期
南帝,2108.TW,63,2018/05/03,買進,25.6,2018/07/26,賣出,29.75,60,0.255232,最大持有 60 期
國巨*,2327.TW,80,2018/05/03,買進,647,2018/07/26,賣出,915,60,0.706403,最大持有 60 期
大毅,2478.TW,32,2018/05/03,買進,54.1,2018/07/26,賣出,100.5,60,0.846603,最大持有 60 期
華新科,2492.TW,27,2018/05/03,買進,200.5,2018/07/26,賣出,420.5,60,1.085375,最大持有 60 期
禾伸堂,3026.TW,13,2018/05/03,買進,146.5,2018/07/26,賣出,219,60,0.520336,最大持有 60 期
岱稜,3303.TW,10,2018/05/03,買進,19.25,2018/07/26,賣出,18.05,60,-0.041672,最大持有 60 期
牧德,3563.TW,80,2018/05/03,買進,378,2018/07/26,賣出,470,60,0.265156,最大持有 60 期
晟德,4123.TW,9,2018/05/03,買進,69.5,2018/07/26,賣出,99,60,0.415864,最大持有 60 期
長虹,5534.TW,3,2018/05/03,買進,86,2018/07/26,賣出,92.9,60,0.073772,最大持有 60 期
帆宣,6196.TW,22,2018/05/03,買進,58.5,2018/07/26,賣出,72.6,60,0.277817,最大持有 60 期
潤隆,1808.TW,15,2018/05/04,買進,57.8,2018/07/27,賣出,55.6,60,0.017559,最大持有 60 期
南帝,2108.TW,64,2018/05/04,買進,25.6,2018/07/27,賣出,29.4,60,0.24045,最大持有 60 期
國巨*,2327.TW,81,2018/05/04,買進,654,2018/07/27,賣出,933,60,0.721454,最大持有 60 期
大毅,2478.TW,33,2018/05/04,買進,54.5,2018/07/27,賣出,104.5,60,0.906107,最大持有 60 期
華新科,2492.TW,28,2018/05/04,買進,228.5,2018/07/27,賣出,424,60,0.844426,最大持有 60 期
牧德,3563.TW,81,2018/05/04,買進,388,2018/07/27,賣出,471.5,60,0.236286,最大持有 60 期
晟德,4123.TW,10,2018/05/04,買進,69.3,2018/07/27,賣出,98.6,60,0.414063,最大持有 60 期
長虹,5534.TW,4,2018/05/04,買進,85.7,2018/07/27,賣出,92.5,60,0.072869,最大持有 60 期
信昌電,6173.TW,48,2018/05/04,買進,58.3,2018/07/27,賣出,125,60,1.154907,最大持有 60 期
國巨*,2327.TW,82,2018/05/07,買進,700,2018/07/30,賣出,840,60,0.448126,最大持有 60 期
大毅,2478.TW,34,2018/05/07,買進,60,2018/07/30,賣出,94.1,60,0.559067,最大持有 60 期
華新科,2492.TW,29,2018/05/07,買進,240,2018/07/30,賣出,382,60,0.582312,最大持有 60 期
禾伸堂,3026.TW,14,2018/05/07,買進,166.5,2018/07/30,賣出,204.5,60,0.249366,最大持有 60 期
信昌電,6173.TW,49,2018/05/07,買進,61,2018/07/30,賣出,112.5,60,0.853842,最大持有 60 期
國巨*,2327.TW,83,2018/05/08,買進,756,2018/07/31,賣出,781,60,0.246272,最大持有 60 期
大毅,2478.TW,35,2018/05/08,買進,61.7,2018/07/31,賣出,99.1,60,0.596665,最大持有 60 期
華新科,2492.TW,30,2018/05/08,買進,245,2018/07/31,賣出,347,60,0.407604,最大持有 60 期
牧德,3563.TW,82,2018/05/08,買進,387,2018/07/31,賣出,468,60,0.23032,最大持有 60 期
湯石照明,4972.TW,1,2018/05/08,買進,41.6,2018/07/31,賣出,37.8,60,-0.045637,最大持有 60 期
信昌電,6173.TW,50,2018/05/08,買進,66,2018/07/31,賣出,113.5,60,0.728456,最大持有 60 期
裕融,9941.TW,12,2018/05/08,買進,130,2018/07/31,賣出,112,60,-0.097939,最大持有 60 期
國巨*,2327.TW,84,2018/05/09,買進,733,2018/08/01,賣出,795,60,0.308812,最大持有 60 期
大毅,2478.TW,36,2018/05/09,買進,64,2018/08/01,賣出,96.8,60,0.503809,最大持有 60 期
華新科,2492.TW,31,2018/05/09,買進,233,2018/08/01,賣出,342.5,60,0.461383,最大持有 60 期
嘉晶,3016.TW,12,2018/05/09,買進,42.35,2018/08/01,賣出,69.5,60,0.642777,最大持有 60 期
晟德,4123.TW,11,2018/05/09,買進,69.6,2018/08/01,賣出,96.7,60,0.380996,最大持有 60 期
湯石照明,4972.TW,2,2018/05/09,買進,41.9,2018/08/01,賣出,37.55,60,-0.058709,最大持有 60 期
長虹,5534.TW,5,2018/05/09,買進,86.4,2018/08/01,賣出,93,60,0.069906,最大持有 60 期
信昌電,6173.TW,51,2018/05/09,買進,68,2018/08/01,賣出,112,60,0.65575,最大持有 60 期
帆宣,6196.TW,23,2018/05/09,買進,63,2018/08/01,賣出,74.4,60,0.215862,最大持有 60 期
國巨*,2327.TW,85,2018/05/10,買進,788,2018/08/02,賣出,716,60,0.096548,最大持有 60 期
華新科,2492.TW,32,2018/05/10,買進,251.5,2018/08/02,賣出,308.5,60,0.219425,最大持有 60 期
嘉晶,3016.TW,13,2018/05/10,買進,45,2018/08/02,賣出,63.7,60,0.416998,最大持有 60 期
牧德,3563.TW,83,2018/05/10,買進,391,2018/08/02,賣出,485,60,0.262124,最大持有 60 期
晟德,4123.TW,12,2018/05/10,買進,69.2,2018/08/02,賣出,95.7,60,0.374669,最大持有 60 期
湯石照明,4972.TW,3,2018/05/10,買進,42.35,2018/08/02,賣出,37.05,60,-0.081223,最大持有 60 期
信昌電,6173.TW,52,2018/05/10,買進,77,2018/08/02,賣出,104.5,60,0.364191,最大持有 60 期
帆宣,6196.TW,24,2018/05/10,買進,61.2,2018/08/02,賣出,72.2,60,0.214779,最大持有 60 期
國巨*,2327.TW,86,2018/05/11,買進,860,2018/08/03,賣出,730,60,0.024071,最大持有 60 期
華新科,2492.TW,33,2018/05/11,買進,270,2018/08/03,賣出,289,60,0.063822,最大持有 60 期
嘉晶,3016.TW,14,2018/05/11,買進,45.55,2018/08/03,賣出,66,60,0.450335,最大持有 60 期
牧德,3563.TW,84,2018/05/11,買進,408,2018/08/03,賣出,507,60,0.264591,最大持有 60 期
信昌電,6173.TW,53,2018/05/11,買進,83.2,2018/08/03,賣出,108.5,60,0.310366,最大持有 60 期
國巨*,2327.TW,87,2018/05/14,買進,913,2018/08/06,賣出,724,60,-0.043201,最大持有 60 期
華新科,2492.TW,34,2018/05/14,買進,284,2018/08/06,賣出,291.5,60,0.020265,最大持有 60 期
牧德,3563.TW,85,2018/05/14,買進,454,2018/08/06,賣出,530,60,0.187767,最大持有 60 期
信昌電,6173.TW,54,2018/05/14,買進,81.9,2018/08/06,賣出,106,60,0.300778,最大持有 60 期
上銀,2049.TW,82,2018/05/15,買進,502,2018/08/07,賣出,294.5,60,-0.392525,最大持有 60 期
國巨*,2327.TW,88,2018/05/15,買進,950,2018/08/07,賣出,788,60,0.000969,最大持有 60 期
華新科,2492.TW,35,2018/05/15,買進,288,2018/08/07,賣出,320.5,60,0.106441,最大持有 60 期
牧德,3563.TW,86,2018/05/15,買進,459,2018/08/07,賣出,525,60,0.163667,最大持有 60 期
信昌電,6173.TW,55,2018/05/15,買進,82.5,2018/08/07,賣出,116.5,60,0.419226,最大持有 60 期
國巨*,2327.TW,89,2018/05/16,買進,977,2018/08/08,賣出,742,60,-0.0838,最大持有 60 期
華新科,2492.TW,36,2018/05/16,買進,305,2018/08/08,賣出,295,60,-0.026361,最大持有 60 期
綠意,2596.TW,20,2018/05/16,買進,21.8,2018/08/08,賣出,25.4,60,0.1581,最大持有 60 期
牧德,3563.TW,87,2018/05/16,買進,448,2018/08/08,賣出,508,60,0.153885,最大持有 60 期
信昌電,6173.TW,56,2018/05/16,買進,81.1,2018/08/08,賣出,111,60,0.375458,最大持有 60 期
國巨*,2327.TW,90,2018/05/17,買進,900,2018/08/09,賣出,720,60,-0.034936,最大持有 60 期
華新科,2492.TW,37,2018/05/17,買進,282,2018/08/09,賣出,299,60,0.067246,最大持有 60 期
綠意,2596.TW,21,2018/05/17,買進,21.7,2018/08/09,賣出,25.5,60,0.168344,最大持有 60 期
牧德,3563.TW,88,2018/05/17,買進,481,2018/08/09,賣出,506,60,0.070202,最大持有 60 期
湯石照明,4972.TW,4,2018/05/17,買進,41.45,2018/08/09,賣出,36.65,60,-0.071351,最大持有 60 期
綠意,2596.TW,22,2018/05/18,買進,23.9,2018/08/10,賣出,25.25,60,0.050143,最大持有 60 期
牧德,3563.TW,89,2018/05/18,買進,462,2018/08/10,賣出,493,60,0.085666,最大持有 60 期
湯石照明,4972.TW,5,2018/05/18,買進,41.2,2018/08/10,賣出,36.65,60,-0.065688,最大持有 60 期
綠意,2596.TW,23,2018/05/21,買進,23.55,2018/08/13,賣出,24.7,60,0.042614,最大持有 60 期
湯石照明,4972.TW,6,2018/05/21,買進,42.4,2018/08/13,賣出,35.5,60,-0.120636,最大持有 60 期
上銀,2049.TW,83,2018/05/22,買進,475,2018/08/14,賣出,266,60,-0.420086,最大持有 60 期
華新科,2492.TW,38,2018/05/22,買進,321,2018/08/14,賣出,252,60,-0.209661,最大持有 60 期
綠意,2596.TW,24,2018/05/22,買進,24.05,2018/08/14,賣出,24.9,60,0.029127,最大持有 60 期
牧德,3563.TW,90,2018/05/22,買進,481,2018/08/14,賣出,495,60,0.046962,最大持有 60 期
湯石照明,4972.TW,7,2018/05/22,買進,41.9,2018/08/14,賣出,35.75,60,-0.103873,最大持有 60 期
信昌電,6173.TW,57,2018/05/22,買進,81.9,2018/08/14,賣出,99.1,60,0.216037,最大持有 60 期
東捷,8064.TW,1,2018/05/22,買進,17.65,2018/08/14,賣出,18.1,60,0.019225,最大持有 60 期
國巨*,2327.TW,91,2018/05/23,買進,1000,2018/08/15,賣出,610,60,-0.264285,最大持有 60 期
華新科,2492.TW,39,2018/05/23,買進,343.5,2018/08/15,賣出,245.5,60,-0.280867,最大持有 60 期
綠意,2596.TW,25,2018/05/23,買進,23.9,2018/08/15,賣出,24.5,60,0.019038,最大持有 60 期
牧德,3563.TW,91,2018/05/23,買進,465,2018/08/15,賣出,482,60,0.054774,最大持有 60 期
湯石照明,4972.TW,8,2018/05/23,買進,41.45,2018/08/15,賣出,35.2,60,-0.108061,最大持有 60 期
信昌電,6173.TW,58,2018/05/23,買進,82,2018/08/15,賣出,93.7,60,0.148138,最大持有 60 期
華新科,2492.TW,40,2018/05/24,買進,306,2018/08/16,賣出,270,60,-0.111781,最大持有 60 期
綠意,2596.TW,26,2018/05/24,買進,24.9,2018/08/16,賣出,24.5,60,-0.022013,最大持有 60 期
牧德,3563.TW,92,2018/05/24,買進,487.5,2018/08/16,賣出,485,60,0.012165,最大持有 60 期
信昌電,6173.TW,59,2018/05/24,買進,77,2018/08/16,賣出,96.5,60,0.259568,最大持有 60 期
華新科,2492.TW,41,2018/05/25,買進,328.5,2018/08/17,賣出,261,60,-0.200177,最大持有 60 期
綠意,2596.TW,27,2018/05/25,買進,24.45,2018/08/17,賣出,24.55,60,-0.001969,最大持有 60 期
牧德,3563.TW,93,2018/05/25,買進,485,2018/08/17,賣出,475,60,-0.003579,最大持有 60 期
信昌電,6173.TW,60,2018/05/25,買進,80.5,2018/08/17,賣出,93.2,60,0.163681,最大持有 60 期
國巨*,2327.TW,92,2018/05/28,買進,999,2018/08/20,賣出,662,60,-0.200301,最大持有 60 期
華新科,2492.TW,42,2018/05/28,買進,355,2018/08/20,賣出,278.5,60,-0.21022,最大持有 60 期
牧德,3563.TW,94,2018/05/28,買進,485.5,2018/08/20,賣出,467.5,60,-0.02021,最大持有 60 期
